RLJEW,RLJ ENTERTAINMENT,04/21/2016,NASDAQ-OTC
RLMD,RELMADA THERAPEUTICS INC,04/21/2016,NASDAQ-OTC
RLOC,REACHLOCAL,04/21/2016,NASDAQ-OTC
RLOG,RAND LOGISTICS,04/21/2016,NASDAQ-OTC
RLTR,REELTIME RENTALS,04/21/2016,NASDAQ-OTC
RLXXF,RELX PLC ORDINARY SHARES (,04/21/2016,NASDAQ-OTC
RLYNF,RALLYE SA NEUILLY-SU,04/21/2016,NASDAQ-OTC
RLYP,RELYPSA INC. COMMON STOCK,04/21/2016,NASDAQ-OTC
RMAX,RE/MAX HOLDINGS INC,04/21/2016,NASDAQ-OTC
RMBS,RAMBUS,04/21/2016,NASDAQ-OTC
RMCF,ROCKY MOUNTAIN CHOCOLATE F,04/21/2016,NASDAQ-OTC
RMCP,REVOLUTIONS MEDICAL,04/21/2016,NASDAQ-OTC
RMDFF,RICHMOND MINERALS IN,04/21/2016,NASDAQ-OTC
RMES,RED METAL RESOURCES,04/21/2016,NASDAQ-OTC
RMETF,RACKLA METALS INC COMMON S,04/21/2016,NASDAQ-OTC
RMGGF,RESOLUTE MINING LTD,04/21/2016,NASDAQ-OTC
RMGGY,RESOLUTE MINING,04/21/2016,NASDAQ-OTC
RMGN,RMG NETWORKS HOLDING CORPO,04/21/2016,NASDAQ-OTC
RMGNU,RMG NETWORKS HLDG UN,04/21/2016,NASDAQ-OTC
RMGNW,RMG NETWORKS HLDG WT,04/21/2016,NASDAQ-OTC
RMGOF,REMGRO LTD ORD,04/21/2016,NASDAQ-OTC
RMGX,DPOLLUTION INTERNATI,04/21/2016,NASDAQ-OTC
RMHB,ROCKY MOUNTAIN HIGH BRANDS,04/21/2016,NASDAQ-OTC
RMIAF,RESSOURCES MINIERES,04/21/2016,NASDAQ-OTC
RMIOF,ROMIOS GOLD RESOURCE,04/21/2016,NASDAQ-OTC
RMISF,RM2 INTERNATIONAL,04/21/2016,NASDAQ-OTC
RMLDF,REWARD MINERALS LTD,04/21/2016,NASDAQ-OTC
RMLFF,RUSORO MINING LTD,04/21/2016,NASDAQ-OTC
RMLRF,RAMELIUS RESOURCES,04/21/2016,NASDAQ-OTC
RMLX,ROOMLINX INC. COMMON STOC,04/21/2016,NASDAQ-OTC
RMLXP,ROOMLINX INC PFD A,04/21/2016,NASDAQ-OTC
RMRDF,RESSOURCES MINERE RA,04/21/2016,NASDAQ-OTC
RMRK,RIMROCK GOLD CORP,04/21/2016,NASDAQ-OTC
RMRSF,ROME RES LTD,04/21/2016,NASDAQ-OTC
RMSL,REMSLEEP HOLDINGS INC. CO,04/21/2016,NASDAQ-OTC
RMSYF,RAMSAY HEALTH CARE,04/21/2016,NASDAQ-OTC
RMTD,REMOTE DYNAMICS INC,04/21/2016,NASDAQ-OTC
RMTI,ROCKWELL MEDICAL,04/21/2016,NASDAQ-OTC
RMTN,ROCKY MOUNTAIN AYRE INC.,04/21/2016,NASDAQ-OTC
RMYHY,RAMSAY HEALTH CARE LTD  AM,04/21/2016,NASDAQ-OTC
RMZFF,CORAZON GOL CORP COM,04/21/2016,NASDAQ-OTC
RNBI,RAINBOW INTL,04/21/2016,NASDAQ-OTC
RNDXF,RANDGOLD & EXPL,04/21/2016,NASDAQ-OTC
RNECF,RENESAS ELECTRONICS,04/21/2016,NASDAQ-OTC
RNECY,RENESAS ELECTRO ADR,04/21/2016,NASDAQ-OTC
RNET,RIGNET,04/21/2016,NASDAQ-OTC
RNGC,RANGER GOLD CORP,04/21/2016,NASDAQ-OTC
RNGG,RENO GOLD CORP NEW,04/21/2016,NASDAQ-OTC
RNGTF,NORTH AMERICAN POTAS,04/21/2016,NASDAQ-OTC
RNHEF,RENHE COMMERICAL HLD,04/21/2016,NASDAQ-OTC
RNHI,REUNITED HOLDINGS IN,04/21/2016,NASDAQ-OTC
RNKFF,RAINMAKER ENTERTAINM,04/21/2016,NASDAQ-OTC
RNKLF,ROYAL NICKEL CORP,04/21/2016,NASDAQ-OTC
RNLSY,RENAULT S A,04/21/2016,NASDAQ-OTC
RNMBF,RHEINMETALL AG,04/21/2016,NASDAQ-OTC
RNMBY,RHEINMETALL AG ADR,04/21/2016,NASDAQ-OTC
RNOPF,RENOLD PLC,04/21/2016,NASDAQ-OTC
RNR-C,RENAISSANCERE HOLDINGS,04/21/2016,NASDAQ-OTC
RNR-E,RENAISSANCERE HOLDINGS LTD,04/21/2016,NASDAQ-OTC
RNRTY,REUNERT LTD,04/21/2016,NASDAQ-OTC
RNSDF,RENAULT SA REGIE NAT,04/21/2016,NASDAQ-OTC
RNSFF,RENAISSANCE OIL CORP,04/21/2016,NASDAQ-OTC
RNSGF,RENAISSANCE GOLD INC,04/21/2016,NASDAQ-OTC
RNSHF,RENISHAW PLC .20 PAR,04/21/2016,NASDAQ-OTC
RNST,RENASANT,04/21/2016,NASDAQ-OTC
RNUGF,RENEURON GROUP PLC,04/21/2016,NASDAQ-OTC
RNVA,COLLABRX INC,04/21/2016,NASDAQ-OTC
RNVT,RENOVATE NEIGHBORHOO,04/21/2016,NASDAQ-OTC
RNWB,RENEWABLE CORP NEW,04/21/2016,NASDAQ-OTC
RNWEF,REC SILICON ASA,04/21/2016,NASDAQ-OTC
RNWEY,REC SILICON ASA,04/21/2016,NASDAQ-OTC
RNWF,RENEWAL FUELS INC.,04/21/2016,NASDAQ-OTC
RNWK,REALNETWORKS,04/21/2016,NASDAQ-OTC
RNWR,808 RENEWABLE ENERGY,04/21/2016,NASDAQ-OTC
ROAM,LATTICE EMERGING MARKETS S,04/21/2016,NASDAQ-OTC
ROAOF,LGX OIL   GAS,04/21/2016,NASDAQ-OTC
ROBK,ROTATE BLACK INC COMMON ST,04/21/2016,NASDAQ-OTC
ROBO,ROBO-STOX GLOBAL ROBOTICS,04/21/2016,NASDAQ-OTC
ROBOF,ROBO GROUP TEK LTD,04/21/2016,NASDAQ-OTC
ROCAF,ROCA MINES INC,04/21/2016,NASDAQ-OTC
ROCK,GIBRALTAR INDUSTRIES,04/21/2016,NASDAQ-OTC
ROCLF,ROYAL OLYMPIC CRU,04/21/2016,NASDAQ-OTC
RODI,BARCLAYS RETURN ON DISABIL,04/21/2016,NASDAQ-OTC
RODM,LATTICE DEVELOPED MARKETS,04/21/2016,NASDAQ-OTC
ROFO,ROCKFORD CORP,04/21/2016,NASDAQ-OTC
ROGFF,ROXGOLD INC.,04/21/2016,NASDAQ-OTC
ROGI,RADIANT OIL & GAS,04/21/2016,NASDAQ-OTC
ROGP,ROYALE GLOBE HOLDING,04/21/2016,NASDAQ-OTC
ROGS,LATTICE GLOBAL SMALL CAP S,04/21/2016,NASDAQ-OTC
ROHCF,ROHM CO LTD,04/21/2016,NASDAQ-OTC
ROHCY,ROHM CO LTD UNSP ADR,04/21/2016,NASDAQ-OTC
ROIA,RADIO ONE,04/21/2016,NASDAQ-OTC
ROIAK,RADIO ONE,04/21/2016,NASDAQ-OTC
ROIC,RETAIL OPPORTUNITY,04/21/2016,NASDAQ-OTC
ROII,ROI LAND INVESTMENTS LTD.,04/21/2016,NASDAQ-OTC
ROIUF,ROUTE1 INC,04/21/2016,NASDAQ-OTC
ROIX,RESPONSE ONCOLOGY,04/21/2016,NASDAQ-OTC
ROKA,ROKA BIOSCIENCE INC,04/21/2016,NASDAQ-OTC
ROKR,ROKWADER INC.,04/21/2016,NASDAQ-OTC
ROLA,IPATH LONG EXTENDED RUSSEL,04/21/2016,NASDAQ-OTC
ROLL,RBC BEARINGS,04/21/2016,NASDAQ-OTC
RONAF,RONA INC,04/21/2016,NASDAQ-OTC
ROOF,IQ U.S. REAL ESTATE SMALL,04/21/2016,NASDAQ-OTC
RORO,SPDR SSGA RISK AWARE ETF,04/21/2016,NASDAQ-OTC
ROSG,ROSETTA GENOMICS,04/21/2016,NASDAQ-OTC
ROST,ROSS STORES,04/21/2016,NASDAQ-OTC
ROSV,ROSTOCK VENTURES,04/21/2016,NASDAQ-OTC
ROSX,ROSS INDS INC VIRGIN,04/21/2016,NASDAQ-OTC
ROSYY,PJSC ROSTELECOM AMERICAN D,04/21/2016,NASDAQ-OTC
ROTH,PHARMAROTH LABS INC,04/21/2016,NASDAQ-OTC
ROUGF,ROUGE RESOURCES LTD,04/21/2016,NASDAQ-OTC
ROUS,LATTICE US EQUITY STRATEGY,04/21/2016,NASDAQ-OTC
ROVI,ROVI,04/21/2016,NASDAQ-OTC
ROWC,ROWE COS (THE),04/21/2016,NASDAQ-OTC
ROWKF,RENOWORKS SOFTWARE,04/21/2016,NASDAQ-OTC
ROXIF,ROXI PETROLEUM PLC,04/21/2016,NASDAQ-OTC
ROYE,ROYAL ENTERGY RES,04/21/2016,NASDAQ-OTC
ROYL,ROYALE ENERGY,04/21/2016,NASDAQ-OTC
ROYMF,ROYAL MAIL,04/21/2016,NASDAQ-OTC
ROYMY,ROYAL MAIL PLC,04/21/2016,NASDAQ-OTC
ROYT,PACIFIC COAST OIL TRUST,04/21/2016,NASDAQ-OTC
RPAI,RETAIL PROPERTIES,04/21/2016,NASDAQ-OTC
RPAI-A,RETAIL PROPERTIES PREF A,04/21/2016,NASDAQ-OTC
RPBC,REDPOINT BIO CORP,04/21/2016,NASDAQ-OTC
RPBIF,RESPONSE BIOMEDICAL,04/21/2016,NASDAQ-OTC
RPCGF,RPC GROUP PLC,04/21/2016,NASDAQ-OTC
RPDT,RAPIDTRON INC,04/21/2016,NASDAQ-OTC
RPGLF,REGENT PACIFIC GRP,04/21/2016,NASDAQ-OTC
RPGRF,REA GROUP LTD,04/21/2016,NASDAQ-OTC
RPID,SPOT MOBILE INTL LTD,04/21/2016,NASDAQ-OTC
RPKIF,RICHARDS PACKAGING,04/21/2016,NASDAQ-OTC
RPMGF,RYE PATCH GOLD CORP,04/21/2016,NASDAQ-OTC
RPNMF,RAPALA NORMARK CORP,04/21/2016,NASDAQ-OTC
RPPG,RERAISE GAMING CORP,04/21/2016,NASDAQ-OTC
RPRX,REPROS THERAPEUTICS,04/21/2016,NASDAQ-OTC
RPT-D,RAMCO-GERSHENSON,04/21/2016,NASDAQ-OTC
RPTP,RAPTOR PHARMACEUTICAL,04/21/2016,NASDAQ-OTC
RPTZF,ARPETROL LTD,04/21/2016,NASDAQ-OTC
RPXC,RPX,04/21/2016,NASDAQ-OTC
RRENF,RAGING RIV EXPL INC,04/21/2016,NASDAQ-OTC
RRETY,ROBINSONS RETAIL,04/21/2016,NASDAQ-OTC
RRFFF,RIFCO INC ORDINARY SHARES,04/21/2016,NASDAQ-OTC
RRGB,RED ROBIN GOURMET BURGERS,04/21/2016,NASDAQ-OTC
RRHI,RAPTOR RES HLDGS INC,04/21/2016,NASDAQ-OTC
RRIF,RAINFOREST RESOURCES INC.,04/21/2016,NASDAQ-OTC
RRMLF,ROSS RIVER MINERALS,04/21/2016,NASDAQ-OTC
RRMS,ROSE ROCK MIDSTREAM,04/21/2016,NASDAQ-OTC
RRRI,ROCK RIDGE RESOURCES,04/21/2016,NASDAQ-OTC
RRRO,RIVERRUN RESOURCES,04/21/2016,NASDAQ-OTC
RRRT,R-THREE TECHNOLOGIES INC.,04/21/2016,NASDAQ-OTC
RRSSF,NEOMETALS LTD  ORDINARY SH,04/21/2016,NASDAQ-OTC
RRSXF,,04/21/2016,NASDAQ-OTC
RRTS,ROADRUNNER TRANSPORTATION,04/21/2016,NASDAQ-OTC
RSAIF,RSA INSURANCE,04/21/2016,NASDAQ-OTC
RSAM,RISING SUN BCP (MD),04/21/2016,NASDAQ-OTC
RSASF,RESAAS SVCS INC,04/21/2016,NASDAQ-OTC
RSCF,REFLECT SCIENTIFIC,04/21/2016,NASDAQ-OTC
RSCO,SPDR RUSSELL SMALL CAP COM,04/21/2016,NASDAQ-OTC
RSDNF,RESOURCES DIANOR INC,04/21/2016,NASDAQ-OTC
RSERF,RESERVOIR CAP CORP,04/21/2016,NASDAQ-OTC
RSGUF,ROGERS SUGAR INC,04/21/2016,NASDAQ-OTC
RSHN,RUSHNET INC,04/21/2016,NASDAQ-OTC
RSHYY,RUSHYDRO PJSC AMERICAN DEP,04/21/2016,NASDAQ-OTC
RSII,RISING INDIA INC,04/21/2016,NASDAQ-OTC
RSKIA,RISK GEORGE INDS A,04/21/2016,NASDAQ-OTC
RSLBF,RAYSEARCH LABORATORI,04/21/2016,NASDAQ-OTC
RSLCF,RSL COMM LTD,04/21/2016,NASDAQ-OTC
RSMDF,RESMED INC CDI,04/21/2016,NASDAQ-OTC
RSNAY,RSA INSURANCE GROUP,04/21/2016,NASDAQ-OTC
RSNHF,RESONA HOLDINGS INC,04/21/2016,NASDAQ-OTC
RSO-A,RESOURCE CAPITAL,04/21/2016,NASDAQ-OTC
RSO-B,RESOURCE CAPITAL,04/21/2016,NASDAQ-OTC
RSO-C,RESOURCE CAPITAL CORP SERI,04/21/2016,NASDAQ-OTC
RSPI,RESPIRERX PHARMACEUTICALS,04/21/2016,NASDAQ-OTC
RSPP,RSP PERMIAN INC,04/21/2016,NASDAQ-OTC
RSPRF,RESSOURCES PERSHIMCO,04/21/2016,NASDAQ-OTC
RSRBF,RESSOURCES ROBEX INC,04/21/2016,NASDAQ-OTC
RSRT,REALSOURCE RESIDENTI,04/21/2016,NASDAQ-OTC
RSRV,RESERVE PETROLEUM CO,04/21/2016,NASDAQ-OTC
RSRZD,ROSSI RESIDENCIAL SA AMERI,04/21/2016,NASDAQ-OTC
RSSFF,AFFINOR RESOURCES,04/21/2016,NASDAQ-OTC
RSSS,RESEARCH SOLUTIONS,04/21/2016,NASDAQ-OTC
RSSV,RESORT SAVERS INC,04/21/2016,NASDAQ-OTC
RSTAF,RIB SOFTWAREE AG,04/21/2016,NASDAQ-OTC
RSTAY,RIB SOFTWARE AG,04/21/2016,NASDAQ-OTC
RSTGF,RESTAURANT GROUP PLC,04/21/2016,NASDAQ-OTC
RSTI,ROFIN-SINAR TECHNOLOGIES,04/21/2016,NASDAQ-OTC
RSTRF,RESTAURANT BRANDS INTL LTD,04/21/2016,NASDAQ-OTC
RSXJ,MARKET VECTORS RUSSIA SMAL,04/21/2016,NASDAQ-OTC
RSYS,RADISYS,04/21/2016,NASDAQ-OTC
RTBC,ROTOBLOCK CORP,04/21/2016,NASDAQ-OTC
RTBRF,RESTAURANT BRANDS NZ,04/21/2016,NASDAQ-OTC
RTEC,RUDOLPH TECHNOLOGIES,04/21/2016,NASDAQ-OTC
RTIX,RTI SURGICAL INC. COMMON,04/21/2016,NASDAQ-OTC
RTLA,IPATH LONG EXTENDED RUSSEL,04/21/2016,NASDAQ-OTC
RTLGF,ST AUGUSTINE GOLD AN,04/21/2016,NASDAQ-OTC
RTLLF,RATIONAL AG LANDSBER,04/21/2016,NASDAQ-OTC
RTMAF,REITMANS CDA LTD A,04/21/2016,NASDAQ-OTC
RTMVF,RIGHTMOVE PLC WINTER,04/21/2016,NASDAQ-OTC
RTMVY,RIGHTMOVE PLC ADR,04/21/2016,NASDAQ-OTC
RTNB,ROOT9B TECHNOLOGIES INC.,04/21/2016,NASDAQ-OTC
RTNTF,RIO TINTO LTD AUD2 O,04/21/2016,NASDAQ-OTC
RTOKY,RENTOKIL INITIAL PLC,04/21/2016,NASDAQ-OTC
RTOXF,ROTORK PLC ORD 5P,04/21/2016,NASDAQ-OTC
RTOXY,ROTORK PLC ADR,04/21/2016,NASDAQ-OTC
RTPPF,RIO TINTO PLC,04/21/2016,NASDAQ-OTC
RTRO,RETROSPETTIVA INC,04/21/2016,NASDAQ-OTC
RTRX,RETROPHIN INC,04/21/2016,NASDAQ-OTC
RTTR,RITTER PHARMACEUTICALS IN,04/21/2016,NASDAQ-OTC
RTWRF,TOWER RESOURCES PLC LONDO,04/21/2016,NASDAQ-OTC
RUBI,THE RUBICON PROJECT INC,04/21/2016,NASDAQ-OTC
RUBNF,RUBICON LTD,04/21/2016,NASDAQ-OTC
RUBR,RUBBER RESEARCH ELAS,04/21/2016,NASDAQ-OTC
RUBSF,RUBIS ET CIE SA,04/21/2016,NASDAQ-OTC
RUMZF,RUMO LOGISTICA OPERADORA M,04/21/2016,NASDAQ-OTC
RUNI,REUNION INDS INC,04/21/2016,NASDAQ-OTC
RUPRF,RUPERT RES LTD,04/21/2016,NASDAQ-OTC
RUSHA,RUSH ENTERPRISES,04/21/2016,NASDAQ-OTC
RUSHB,RUSH ENTERPRISES,04/21/2016,NASDAQ-OTC
RUSL,DIREXION DAILY RUSSIA BULL,04/21/2016,NASDAQ-OTC
RUSMF,RUSSEL METALS INC,04/21/2016,NASDAQ-OTC
RUSS,DIREXION DAILY RUSSIA BEAR,04/21/2016,NASDAQ-OTC
RUTH,RUTH'S HOSPITALITY,04/21/2016,NASDAQ-OTC
RVALL,REVA MEDICAL,04/21/2016,NASDAQ-OTC
RVBHF,RVB HOLDINGS LTD. ORDINARY,04/21/2016,NASDAQ-OTC
RVBR,MARKRAY CORP,04/21/2016,NASDAQ-OTC
RVDO,RIVERDALE OIL & GAS,04/21/2016,NASDAQ-OTC
RVEN,REVEN HOUSING REIT INC,04/21/2016,NASDAQ-OTC
RVLLF,REVOLVER RESOURCES INC ORD,04/21/2016,NASDAQ-OTC
RVLT,REVOLUTION LIGHTING,04/21/2016,NASDAQ-OTC
RVLTF,REVOLUTION TECH INC,04/21/2016,NASDAQ-OTC
RVNC,REVANCE THERAPEUTICS INC.,04/21/2016,NASDAQ-OTC
RVNU,DEUTSCHE XTRADERS MUNI INF,04/21/2016,NASDAQ-OTC
RVRCF,IDM MINING LTD,04/21/2016,NASDAQ-OTC
RVREF,TRUE GOLD MINING,04/21/2016,NASDAQ-OTC
RVRLF,RESERVOIR MINERALS I,04/21/2016,NASDAQ-OTC
RVSB,RIVERVIEW BANCORP,04/21/2016,NASDAQ-OTC
RVSDF,RIVERSIDE RES INC,04/21/2016,NASDAQ-OTC
RVTI,RIVAL TECHNOLOGIES INC. C,04/21/2016,NASDAQ-OTC
RVUE,RVUE HOLDINGS INC,04/21/2016,NASDAQ-OTC
RVVTF,REVIVE THERAPEUTICS LTD. O,04/21/2016,NASDAQ-OTC
RVVY,RIVER VALLEY COMM BK,04/21/2016,NASDAQ-OTC
RVXCF,RESVERLOGIX CORP,04/21/2016,NASDAQ-OTC
RWCB,REDWOOD CAPITAL BCP,04/21/2016,NASDAQ-OTC
RWCI,R W C INC,04/21/2016,NASDAQ-OTC
RWCRF,RIWI CORP. ORDINARY SHARES,04/21/2016,NASDAQ-OTC
RWEOY,RWE AG ORD SP ADR,04/21/2016,NASDAQ-OTC
RWLK,REWALK ROBOTICS LTD ORDINA,04/21/2016,NASDAQ-OTC
RWNEF,RWE AG NEU ESSEN,04/21/2016,NASDAQ-OTC
RWNFF,RWE AG NEW ESSEN,04/21/2016,NASDAQ-OTC
RWWI,RAND WORLDWIDE INC.,04/21/2016,NASDAQ-OTC
RWXL,UBS E-TRACS MO PAY 2X DJ I,04/21/2016,NASDAQ-OTC
RXDX,IGNYTA INC. COMMON STOCK,04/21/2016,NASDAQ-OTC
RXEEY,REXEL SA,04/21/2016,NASDAQ-OTC
RXII,RXI PHARMACEUTICALS CORPOR,04/21/2016,NASDAQ-OTC
RXLSF,REXEL SA PARIS,04/21/2016,NASDAQ-OTC
RXMD,PROGRESSIVE CARE,04/21/2016,NASDAQ-OTC
RXNRP,REX ENERGY CORP,04/21/2016,NASDAQ-OTC
RXSF,RX SAFES INC. COMMON STOC,04/21/2016,NASDAQ-OTC
RY-S,ROYAL BANK OF CANADA S PFD,04/21/2016,NASDAQ-OTC
RY-T,ROYAL BANK OF CANADA T PFD,04/21/2016,NASDAQ-OTC
RYAAY,RYANAIR HOLDINGS,04/21/2016,NASDAQ-OTC
RYAM,RAYONIER ADVANCED MATERIAL,04/21/2016,NASDAQ-OTC
RYAOF,RYANAIR HLDGS PLC OR,04/21/2016,NASDAQ-OTC
RYCEF,ROLLS ROYCE HOLDINGS,04/21/2016,NASDAQ-OTC
RYCEY,ROLLS ROYCE GRP ADR,04/21/2016,NASDAQ-OTC
RYDAF,ROYAL DUTCH SHELL PL,04/21/2016,NASDAQ-OTC
RYDBF,ROYAL DUTCH SHELL PL,04/21/2016,NASDAQ-OTC
RYES,RISE RESOURCES INC. COMMON,04/21/2016,NASDAQ-OTC
RYFL,ROYAL FINANCIAL INC,04/21/2016,NASDAQ-OTC
RYHTY,RYMAN HEALTHCARE LTD,04/21/2016,NASDAQ-OTC
RYKKF,RYOHIN KEIKAKU CO LT,04/21/2016,NASDAQ-OTC
RYKKY,RYOHIN KEIKAKU,04/21/2016,NASDAQ-OTC
RYLPF,ROYAL PHILLIPS NV,04/21/2016,NASDAQ-OTC
RYMM,ROYAL MINES & MINERL,04/21/2016,NASDAQ-OTC
RYNL,REYNALDOS MEX FOOD,04/21/2016,NASDAQ-OTC
RYPPF,RYU APPAREL INC,04/21/2016,NASDAQ-OTC
RYSMF,ROYAL STANDARD MINRL,04/21/2016,NASDAQ-OTC
RYWKF,RAYMOND LTD SPONS RE,04/21/2016,NASDAQ-OTC
RZORD,YOU HAN DATA TECH COMPANY,04/21/2016,NASDAQ-OTC
RZPK,EM ENERGY,04/21/2016,NASDAQ-OTC
SAABF,SAAB AB,04/21/2016,NASDAQ-OTC
SAAS,INCONTACT,04/21/2016,NASDAQ-OTC
SAAX,NOUVEAU VENTURES INC,04/21/2016,NASDAQ-OTC
SABK,SOUTH ATLANTIC BANCSHARES,04/21/2016,NASDAQ-OTC
SABR,SABRE CORPORATION COMMON S,04/21/2016,NASDAQ-OTC
SADL,SADLIER (WILLIAM H),04/21/2016,NASDAQ-OTC
SADMF,SANTANA RESOURCES IN,04/21/2016,NASDAQ-OTC
SAEI,SUPATCHA RES INC,04/21/2016,NASDAQ-OTC
SAENF,SOLAR ALLIANCE ENERGY INC,04/21/2016,NASDAQ-OTC
SAEUF,SATURN MINERALS INC,04/21/2016,NASDAQ-OTC
SAEX,SAEXPLORATION HOLDINGS IN,04/21/2016,NASDAQ-OTC
SAEXW,SAEXPLORATION HOLDIN,04/21/2016,NASDAQ-OTC
SAFC,SAFECODE DRUG,04/21/2016,NASDAQ-OTC
SAFLY,SAFILO GROUP,04/21/2016,NASDAQ-OTC
SAFM,SANDERSON FARMS,04/21/2016,NASDAQ-OTC
SAFRF,SAFRAN S.A. ORD SHS,04/21/2016,NASDAQ-OTC
SAFRY,SAFRAN S.A. ADR,04/21/2016,NASDAQ-OTC
SAFS,SAFER SHOT INC. COMMON ST,04/21/2016,NASDAQ-OTC
SAFT,SAFETY INSURANCE GROUP,04/21/2016,NASDAQ-OTC
SAGD,SOUTH AMERICAN GOLD CORP.,04/21/2016,NASDAQ-OTC
SAGE,SAGE THERAPEUTICS INC. CO,04/21/2016,NASDAQ-OTC
SAGG,DIREXION DAILY TOT BD MKT,04/21/2016,NASDAQ-OTC
SAGKF,STAGECOACH GRP PLC,04/21/2016,NASDAQ-OTC
SAGN,,04/21/2016,NASDAQ-OTC
SAHN,SAUDI AMERICAN HOLDI,04/21/2016,NASDAQ-OTC
SAIA,SAIA,04/21/2016,NASDAQ-OTC
SAIC,SCIENCE APPLICATIONS INTL,04/21/2016,NASDAQ-OTC
SAIDF,MONTAN MINING CORP,04/21/2016,NASDAQ-OTC
SAJA,SAJAN INC. COMMON STOCK,04/21/2016,NASDAQ-OTC
SAKH,SAKHA ENTERPRISES,04/21/2016,NASDAQ-OTC
SAKL,SACK LUNCH PRODUCTIONS IN,04/21/2016,NASDAQ-OTC
SALE,RETAILMENOT INC. SERIES 1,04/21/2016,NASDAQ-OTC
SALM,SALEM MEDIA GROUP INC. CL,04/21/2016,NASDAQ-OTC
SALN,SALON CITY INC,04/21/2016,NASDAQ-OTC
SALT,SCORPIO BULKERS INC,04/21/2016,NASDAQ-OTC
SAMG,SILVERCREST ASSET MANAGEME,04/21/2016,NASDAQ-OTC
SAMOF,SANGOMA TECHS CP,04/21/2016,NASDAQ-OTC
SAN-A,SANTANDER FINANCE PFD SA U,04/21/2016,NASDAQ-OTC
SAN-B,SANTANDER FINANCE PFD SA U,04/21/2016,NASDAQ-OTC
SAN-C,SANTANDER FINANCE PFD SA U,04/21/2016,NASDAQ-OTC
SAN-I,SANTANDER FINANCE PFD SA U,04/21/2016,NASDAQ-OTC
SANB,SANBORN RES LTD,04/21/2016,NASDAQ-OTC
SAND,SANDSTORM GOLD,04/21/2016,NASDAQ-OTC
SANJF,SANKEN ELECTRIC ORD,04/21/2016,NASDAQ-OTC
SANM,SANMINA,04/21/2016,NASDAQ-OTC
SANP,SANTO MINING CORP,04/21/2016,NASDAQ-OTC
SANT,SANTEON GROUP INC,04/21/2016,NASDAQ-OTC
SANUL,FANTEX INC.,04/21/2016,NASDAQ-OTC
SANW,S&W SEED,04/21/2016,NASDAQ-OTC
SAPGF,SAP SE,04/21/2016,NASDAQ-OTC
SAPIF,SAPUTO INC,04/21/2016,NASDAQ-OTC
SAPLF,SYLVANIA PLATINUM,04/21/2016,NASDAQ-OTC
SAPMF,SAIPEM SPA SAN DON,04/21/2016,NASDAQ-OTC
SAPMY,SAIPEM SPA,04/21/2016,NASDAQ-OTC
SAPX,SEVEN ARTS ENTERTAIN,04/21/2016,NASDAQ-OTC
SARAQ,SARATOGA RESOURCES INC,04/21/2016,NASDAQ-OTC
SARCF,SEAIR INC,04/21/2016,NASDAQ-OTC
SARDF,SANFORD LTD ORD FGN,04/21/2016,NASDAQ-OTC
SARHF,SARE HLDGS SA DE CV,04/21/2016,NASDAQ-OTC
SARTF,SARTORIUS AG,04/21/2016,NASDAQ-OTC
SASDY,SAS AB ADR,04/21/2016,NASDAQ-OTC
SASOF,SASOL LTD ORD,04/21/2016,NASDAQ-OTC
SASR,SANDY SPRING BANCORP,04/21/2016,NASDAQ-OTC
SATCQ,SATCON TECH CP,04/21/2016,NASDAQ-OTC
SATLF,START TODAY CO.,04/21/2016,NASDAQ-OTC
SATS,ECHOSTAR,04/21/2016,NASDAQ-OTC
SATYF,BRACELL LTD  ORDINARY SHAR,04/21/2016,NASDAQ-OTC
SAUC,DIVERSIFIED RESTAURANT HOL,04/21/2016,NASDAQ-OTC
SAUHF,STRAUMANN HLD N AKT,04/21/2016,NASDAQ-OTC
SAUHY,STRAUMANN HOLDING AG,04/21/2016,NASDAQ-OTC
SAUNF,AUSNET,04/21/2016,NASDAQ-OTC
SAVE,SPIRIT AIRLINES,04/21/2016,NASDAQ-OTC
SAVW,SAVWATT USA INC.,04/21/2016,NASDAQ-OTC
SAVXY,SAHAVIRIYA STEEL IND,04/21/2016,NASDAQ-OTC
SAWLF,SHAWCOR LTD CL A,04/21/2016,NASDAQ-OTC
SAXPF,SAMPO OYJ SHS A,04/21/2016,NASDAQ-OTC
SAXPY,SAMPO OYJ UNSP ADR,04/21/2016,NASDAQ-OTC
SB-B,SAFE BULKERS INC,04/21/2016,NASDAQ-OTC
SB-C,SAFE BULKERS SERIES C PREF,04/21/2016,NASDAQ-OTC
SB-D,SAFE BULKERS INC SERIES D,04/21/2016,NASDAQ-OTC
SBAC,SBA COMMUNICATIONS,04/21/2016,NASDAQ-OTC
SBAM,SIMBA MINES INC,04/21/2016,NASDAQ-OTC
SBAY,SUBAYE INC CMN,04/21/2016,NASDAQ-OTC
SBAZ,STATE BANK CORP AZ,04/21/2016,NASDAQ-OTC
SBBI,SBCP BANCORP,04/21/2016,NASDAQ-OTC
SBBP,STRONGBRIDGE BIOPHARMA PLC,04/21/2016,NASDAQ-OTC
SBBSF,SABANA SHARIAH COMPL,04/21/2016,NASDAQ-OTC
SBBX,SUSSEX BANCORP,04/21/2016,NASDAQ-OTC
SBCF,SEACOAST BANKING CORPORATI,04/21/2016,NASDAQ-OTC
SBCP,SUNSHINE BANCORP INC. COM,04/21/2016,NASDAQ-OTC
