IAF,ABERDEEN AUSTRALIA EQUITY,04/21/2016
IAG,IAMGOLD,04/21/2016
IAI,ISHARES DOW JONES US BROKE,04/21/2016
IAK,ISHARES DOW JONES US INSUR,04/21/2016
IAT,ISHARES DOW JONES US REGIO,04/21/2016
IAU,ISHARES GOLD TRUST,04/21/2016
IBA,INDUSTRIAS BACHOCO,04/21/2016
IBB,ISHARES NASDAQ BIOTECHNOLO,04/21/2016
IBM,INTERNATIONAL BUSINESS MAC,04/21/2016
IBN,ICICI BANK,04/21/2016
IBO,LISTING MARKET NYSE AMEX N,04/21/2016
IBP,INSTALLED BUILDING PRODUCT,04/21/2016
ICA,EMPRESAS ICA,04/21/2016
ICB,MS INCOME SECURITIES COMMO,04/21/2016
ICD,INDEPENDENCE CONTRACT DRIL,04/21/2016
ICE,INTERCONTINENTALEXCHANGE,04/21/2016
ICF,ISHARES COHEN & STEERS REA,04/21/2016
ICI,IPATH OPTIMIZED CURRENCY C,04/21/2016
ICL,ISRAEL CHEMICALS LTD,04/21/2016
ICN,WISDOMTREE INDIAN RUPEE,04/21/2016
IDA,IDACORP,04/21/2016
IDE,VOYA INFRASTRUCTIRE INDUST,04/21/2016
IDI,IDI INC,04/21/2016
IDN,INTELLICHECK MOBILISA INC,04/21/2016
IDT,IDT,04/21/2016
IDU,ISHARES DOW JONES US UTILI,04/21/2016
IDV,ISHARES DOW JONES INTL SEL,04/21/2016
IDX,MARKET VECTORS INDONESIA I,04/21/2016
IEC,IEC ELECTRONICS,04/21/2016
IEF,ISHARES BARCLAYS 7-10 YEAR,04/21/2016
IEI,ISHARES BARCLAYS 3-7 YEAR,04/21/2016
IEO,ISHARES DOW JONES US OIL &,04/21/2016
IEP,ICAHN ENTERPRISES,04/21/2016
IEV,ISHARES S&P EUROPE 350 IND,04/21/2016
IEX,IDEX,04/21/2016
IEZ,ISHARES DOW JONES US OIL E,04/21/2016
IF,ABERDEEN INDONESIA FUND IN,04/21/2016
IFF,INTERNATIONAL FLAVORS,04/21/2016
IFN,INDIA FUND,04/21/2016
IFV,FIRST TRUST DORSEY WRIGHT,04/21/2016
IGA,VOYA GLOBAL ADVANTAGE AND,04/21/2016
IGC,INDIA GLOBALIZATION,04/21/2016
IGCw,INDIA GLOBALIZATION 2006-3,04/21/2016
IGD,VOYA GLOBAL EQUITY DIVIDEN,04/21/2016
IGE,ISHARES S&P NORTH AMER NAT,04/21/2016
IGF,ISHARES S&P GLOBAL INFRAST,04/21/2016
IGI,WESTERN ASSET INVSTM GRD D,04/21/2016
IGM,ISHARES S&P NORTH AMER TEC,04/21/2016
IGN,ISHARES S&P NORTH AMER TEC,04/21/2016
IGR,CBRE CLARION GLOBAL REAL E,04/21/2016
IGS,PROSHARES SHORT INVESTMENT,04/21/2016
IGT,INTERNATIONAL GAME TECH,04/21/2016
IGU,PROSHARES ULTRA INVESTMENT,04/21/2016
IGV,ISHARES S&P NORTH AMER TEC,04/21/2016
IGZ,NYSE ARCA TEST SYMBOL,04/21/2016
IHC,INDEPENDENCE HOLDING,04/21/2016
IHD,VOYA EMERGING MARKETS HIGH,04/21/2016
IHE,ISHARES DOW JONES US PHARM,04/21/2016
IHF,ISHARES DOW JONES US HEALT,04/21/2016
IHG,INTERCONTINENTAL HOTELS,04/21/2016
IHI,ISHARES DOW JONES US MEDIC,04/21/2016
IHS,IHS,04/21/2016
IHT,INNSUITES HOSPITALITY,04/21/2016
IHY,MARKET VECTORS INTL HIGH Y,04/21/2016
IID,VOYA INTERNATIONAL HIGH DI,04/21/2016
IIF,MS INDIA INVESTMENT COMMON,04/21/2016
III,INFORMATION SERVICES GRP,04/21/2016
IIM,INVESCO VALUE MUNI INCOME,04/21/2016
IIN,INTRICON,04/21/2016
IJH,ISHARES CORE S&P MID-CAP E,04/21/2016
IJJ,ISHARES S&P MIDCAP 400 VAL,04/21/2016
IJK,ISHARES S&P MIDCAP 400 GRO,04/21/2016
IJR,ISHARES CORE S&P SMALL-CAP,04/21/2016
IJS,ISHARES S&P SMALLCAP 600 V,04/21/2016
IJT,ISHARES S&P SMALLCAP 600 G,04/21/2016
IL,INTRALINKS HOLDINGS,04/21/2016
ILB,PIMCO GLOBAL ADVANTAGE INF,04/21/2016
ILF,ISHARES S&P LATIN AMERICA,04/21/2016
IM,INGRAM MICRO,04/21/2016
IMH,IMPAC MORTGAGE HOLDINGS,04/21/2016
IMI,INTERMOLECULAR,04/21/2016
IMN,IMATION,04/21/2016
IMO,IMPERIAL OIL,04/21/2016
IMS,IMS HEALTH HOLDINGS INC,04/21/2016
INB,COHEN & STEERS GLOBAL INCO,04/21/2016
IND,ING GROEP N.V,04/21/2016
INF,BROOKFIELD GLO LIST INFR I,04/21/2016
ING,ING GROEP,04/21/2016
INN,SUMMIT HOTEL PROPERTIES,04/21/2016
INO,INOVIO PHARMACEUTICALS IN,04/21/2016
INP,IPATH MSCI INDIA INDEX ETN,04/21/2016
INR,MARKET VECTORS INDIAN RUPE,04/21/2016
INS,INTELLIGENT SYSTEMS,04/21/2016
INT,WORLD FUEL SERVICES,04/21/2016
INY,SPDR NUVEEN BARCLAYS CAPIT,04/21/2016
INZ,ING GROEP 7.2 % PERPETUAL,04/21/2016
IO,ION GEOPHYSICAL,04/21/2016
IOC,INTEROIL CORPORATION,04/21/2016
IOO,ISHARES S&P GLOBAL 100 IND,04/21/2016
IOT,INCOME OPPORT RTY INVTRS,04/21/2016
IP,INTERNATIONAL PAPER,04/21/2016
IPB,MERR LYN DEPS INDEX PLS,04/21/2016
IPD,SPDR S&P INTERNATIONAL CON,04/21/2016
IPE,SPDR BARCLAYS TIPS,04/21/2016
IPF,SPDR S&P INTERNATIONAL FIN,04/21/2016
IPG,INTERPUBLIC GROUP OF COS,04/21/2016
IPI,INTREPID POTASH,04/21/2016
IPK,SPDR S&P INTERNATIONAL TEC,04/21/2016
IPN,SPDR S&P INTERNATIONAL IND,04/21/2016
IPO,RENAISSANCE IPO ETF,04/21/2016
IPS,SPDR S&P INTERNATIONAL CON,04/21/2016
IPU,SPDR S&P INTERNATIONAL UTI,04/21/2016
IPW,SPDR S&P INTERNATIONAL ENE,04/21/2016
IQI,INVESCO QUALITY MUNI INCOM,04/21/2016
IR,INGERSOLL-RAND,04/21/2016
IRC,INLAND REAL ESTATE CORPORA,04/21/2016
IRG,IGNITE RESTAURANT GROUP,04/21/2016
IRL,NEW IRELAND FUND COMMON,04/21/2016
IRM,IRON MOUNTAIN INC REIT,04/21/2016
IRR,VOYA NATURAL RESOURCES EQU,04/21/2016
IRS,IRSA INVERSIONES,04/21/2016
IRT,INDEPENDENCE REALTY TRUST,04/21/2016
IRV,SPDR S&P INTERNATIONAL MAT,04/21/2016
IRY,SPDR S&P INTERNATIONAL HEA,04/21/2016
ISD,PRUDENTIAL SHT DURATION HI,04/21/2016
ISF,ING GROEP,04/21/2016
ISG,ING GROEP 6 1/8 % PERPETUA,04/21/2016
ISL,ABERDEEN ISRAEL COMMON,04/21/2016
ISM,SLM CORPORATION MEDIUM TER,04/21/2016
ISP,ING GROEP,04/21/2016
ISR,ISORAY,04/21/2016
IST,SPDR S&P INTERNATIONAL TEL,04/21/2016
IT,GARTNER,04/21/2016
ITA,ISHARES DOW JONES US AEROS,04/21/2016
ITB,ISHARES DOW JONES US HOME,04/21/2016
ITC,ITC HOLDINGS,04/21/2016
ITE,SPDR BARCLAYS INTERMEDIATE,04/21/2016
ITG,INVESTMENT TECHNOLOGY GRP,04/21/2016
ITI,ITERIS,04/21/2016
ITM,MARKET VECTORS AMT FREE IN,04/21/2016
ITR,SPDR BARCLAYS CAP INTERM T,04/21/2016
ITT,ITT,04/21/2016
ITW,ILLINOIS TOOL WORKS,04/21/2016
IVC,INVACARE,04/21/2016
IVE,ISHARES S&P 500 VALUE INDE,04/21/2016
IVH,IVY HIGH INCOME OPP FUND,04/21/2016
IVR,INVESCO MORTGAGE CAPITAL,04/21/2016
IVV,ISHARES CORE S&P 500 ETF,04/21/2016
IVW,ISHARES S&P 500 GROWTH IND,04/21/2016
IVZ,INVESCO,04/21/2016
IWB,ISHARES RUSSELL 1000 INDEX,04/21/2016
IWC,ISHARES RUSSELL MICROCAP I,04/21/2016
IWD,ISHARES RUSSELL 1000 VALUE,04/21/2016
IWF,ISHARES RUSSELL 1000 GROWT,04/21/2016
IWL,ISHARES RUSSELL TOP 200 IN,04/21/2016
IWM,ISHARES RUSSELL 2000 INDEX,04/21/2016
IWN,ISHARES RUSSELL 2000 VALUE,04/21/2016
IWO,ISHARES RUSSELL 2000 GROWT,04/21/2016
IWP,ISHARES RUSSELL MIDCAP GRO,04/21/2016
IWR,ISHARES RUSSELL MIDCAP IND,04/21/2016
IWS,ISHARES RUSSELL MIDCAP VAL,04/21/2016
IWV,ISHARES RUSSELL 3000 INDEX,04/21/2016
IWX,ISHARES RUSSELL TOP 200 VA,04/21/2016
IWY,ISHARES RUSSELL TOP 200 GR,04/21/2016
IX,ORIX,04/21/2016
IXC,ISHARES S&P GLOBAL ENERGY,04/21/2016
IXG,ISHARES S&P GLOBAL FINANCI,04/21/2016
IXJ,ISHARES S&P GLOBAL HEALTHC,04/21/2016
IXN,ISHARES S&P GLOBAL TECHNOL,04/21/2016
IXP,ISHARES S&P GLOBAL TELECOM,04/21/2016
IYC,ISHARES DOW JONES US CONSU,04/21/2016
IYE,ISHARES DOW JONES US ENERG,04/21/2016
IYF,ISHARES DOW JONES US FINAN,04/21/2016
IYG,ISHARES DOW JONES US FINAN,04/21/2016
IYH,ISHARES DOW JONES US HEALT,04/21/2016
IYJ,ISHARES DOW JONES US INDUS,04/21/2016
IYK,ISHARES DOW JONES US CONSU,04/21/2016
IYM,ISHARES DOW JONES US BASIC,04/21/2016
IYR,ISHARES DOW JONES US REAL,04/21/2016
IYT,ISHARES DOW JONES TRANSPOR,04/21/2016
IYW,ISHARES DOW JONES US TECHN,04/21/2016
IYY,ISHARES DOW JONES U.S. IND,04/21/2016
IYZ,ISHARES DOW JONES US TELEC,04/21/2016
JAH,JARDEN,04/21/2016
JAX,J ALEXANDERS HOLDINGS INC,04/21/2016
JBK,LEHMAN ABS CTS 3.50PC GS,04/21/2016
JBL,JABIL CIRCUIT,04/21/2016
JBN,SELECT ASSET 7PC TC 97-A,04/21/2016
JBR,CORTS TR JC PENNY CTFS,04/21/2016
JBT,JOHN BEAN TECHNOLOGIES,04/21/2016
JCE,NUVEEN CORE EQUITY ALPHA C,04/21/2016
JCI,JOHNSON CONTROLS,04/21/2016
JCP,J.C. PENNEY,04/21/2016
JCS,COMMUNICATIONS SYSTEMS,04/21/2016
JD,JD.COM INC. AMERICAN DEPO,04/21/2016
JDD,NUVEEN DIVERSIFIED DIV & I,04/21/2016
JDG,WISDOMTREE JAP DIV GRTH FD,04/21/2016
JE,JUST ENERGY GROUP,04/21/2016
JEC,JACOBS ENGINEERING,04/21/2016
JEM,IPATH GEMS INDEX ETN,04/21/2016
JEQ,ABERDEEN JAPAN EQUITY FUND,04/21/2016
JFC,JPMORGAN CHINA REGION FUND,04/21/2016
JFR,NUVEEN FLOATING RATE INCOM,04/21/2016
JGH,NUVEEN GLOBAL HIGH INCOME,04/21/2016
JGV,NUVEEN GLOBAL EQUITY INCOM,04/21/2016
JGW,JG WENTWORTH CO,04/21/2016
JHA,NUVEEN HIGH INCOME DECEMBE,04/21/2016
JHI,JH INVESTORS TRUST COMMON,04/21/2016
JHP,NUVEEN QUALITY PREFERRED I,04/21/2016
JHS,JH INCOME SECURITIES COMMO,04/21/2016
JHX,JAMES HARDIE INDUSTRIES,04/21/2016
JHY,NUVEEN HIGH INCOME 2020 TA,04/21/2016
JJA,IPATH BLOOMBERG AGRICULTUR,04/21/2016
JJC,IPATH BLOOMBERG COPPER TR,04/21/2016
JJE,IPATH BLOOMBERG ENERGY TR,04/21/2016
JJG,IPATH BLOOMBERG GRAINS TR,04/21/2016
JJM,IPATH BLOOMBERG IND METALS,04/21/2016
JJN,IPATH BLOOMBERG NICKEL TR,04/21/2016
JJP,IPATH BLOOMBERG PREC METAL,04/21/2016
JJS,IPATH BLOOMBERG SOFTS TR S,04/21/2016
JJT,IPATH BLOOMBERG TIN TR SUB,04/21/2016
JJU,IPATH BLOOMBERG ALUMINUM T,04/21/2016
JKD,ISHARES MORNINGSTAR LARGE,04/21/2016
JKE,ISHARES MORNINGSTAR LARGE,04/21/2016
JKF,ISHARES MORNINGSTAR LARGE,04/21/2016
JKG,ISHARES MORNINGSTAR MID CO,04/21/2016
JKH,ISHARES MORNINGSTAR MID GR,04/21/2016
JKI,ISHARES MORNINGSTAR MID VA,04/21/2016
JKJ,ISHARES MORNINGSTAR SMALL,04/21/2016
JKK,ISHARES MORNINGSTAR SMALL,04/21/2016
JKL,ISHARES MORNINGSTAR SMALL,04/21/2016
JKS,JINKOSOLAR HOLDING,04/21/2016
JLL,JONES LANG LASALLE,04/21/2016
JLS,NUVEEN MORTGAGE OPP TERM T,04/21/2016
JMF,NUVEEN ENERGY MLP TOTAL RE,04/21/2016
JMG,JOURNAL MEDIA GROUP,04/21/2016
JMI,JAVELIN MORTGAGE,04/21/2016
JMM,NUVEEN MULTI-MARKET INCOME,04/21/2016
JMP,JMP GROUP,04/21/2016
JMT,NUVEEN MORT OPP TERM FUND,04/21/2016
JNJ,JOHNSON & JOHNSON,04/21/2016
JNK,SPDR BARCLAYS HIGH YIELD B,04/21/2016
JNP,JUNIPER PHARMACEUTICALS I,04/21/2016
JNS,JANUS CAPITAL GROUP,04/21/2016
JO,IPATH BLOOMBERG COFFEE TR,04/21/2016
JOB,GENERAL EMPLOYMENT,04/21/2016
JOE,ST. JOE,04/21/2016
JOF,JAPAN SMALLER CAPITALIZATI,04/21/2016
JOY,JOY GLOBAL,04/21/2016
JP,JUPAI HOLDINGS LTD ADS,04/21/2016
JPC,NUVEEN PREF INCOME OPPS FU,04/21/2016
JPI,NUVEEN PREFERRED & INCOME,04/21/2016
JPM,JPMORGAN CHASE,04/21/2016
JPMw,JP MORGAN CHASE,04/21/2016
JPN,DEUTSCHE XTRACKERS JPX-NIK,04/21/2016
JPP,SPDR RUSSELL/NOMURA PRIME,04/21/2016
JPS,NUVEEN QUALITY PREFERRED I,04/21/2016
JPW,NUVEEN FLEXIBLE INVESTMENT,04/21/2016
JPX,PROSHARES ULTRASHORT MSCI,04/21/2016
JQC,NUVEEN CREDIT STRAT. INCOM,04/21/2016
JRI,NUVEEN REAL ASSET INCOME A,04/21/2016
JRO,NUVEEN FLOATING RATE INC O,04/21/2016
JRS,NUVEEN REAL ESTATE INCOME,04/21/2016
JSC,SPDR RUSSELL/NOMURA SMALL,04/21/2016
JSD,NUVEEN SHRT DURATION CRED,04/21/2016
JSM,SLM CORPORATION 6 SENIOR N,04/21/2016
JST,JINPAN INTERNATIONAL,04/21/2016
JTA,NUVEEN TAX-ADV TOTAL RETUR,04/21/2016
JTD,NUVEEN TAX-ADV DIV GROWTH,04/21/2016
JTP,NUVEEN QUALITY PREFERRED I,04/21/2016
JVA,COFFEE HOLDING COMPANY,04/21/2016
JWN,NORDSTROM,04/21/2016
JW A,JOHN WILEY & SONS,04/21/2016
JW B,JOHN WILEY & SONS,04/21/2016
JXI,ISHARES S&P GLOBAL UTILITI,04/21/2016
JYN,IPATH JPY/USD EXCHANGE RAT,04/21/2016
K,KELLOGG,04/21/2016
KAA TEST,KAA/TEST,04/21/2016
KAI,KADANT,04/21/2016
KAP,KCAP FINANCIAL INC,04/21/2016
KAR,KAR AUCTION SERVICES,04/21/2016
KB,KB FINANCIAL GROUP,04/21/2016
KBA,KRANESHARES BOSERA MSCI CH,04/21/2016
KBE,SPDR S&P BANK ETF,04/21/2016
KBH,KB HOME,04/21/2016
KBR,KBR,04/21/2016
KCC,CORTS TRUST II 8.20 % CORP,04/21/2016
KCE,SPDR S&P CAPITAL MARKETS E,04/21/2016
KCG,KCG HOLDINGS INC,04/21/2016
KE,KIMBALL ELECTRONICS INC.,04/21/2016
KED,KAYNE ANDERSON ENRGY DVPT,04/21/2016
KEF,KOREA EQUITY FUND COMMON,04/21/2016
KEG,KEY ENERGY SERVICES,04/21/2016
KEM,KEMET,04/21/2016
KEN,KENON HOLDINGS INC,04/21/2016
KEP,KOREA ELECTRIC POWER,04/21/2016
KEX,KIRBY,04/21/2016
KEY,KEYCORP,04/21/2016
KF,KOREA FUND COMMON,04/21/2016
KFH,KKR FINANCIAL HOLDINGS LLC,04/21/2016
KFI,KKR FINANCIAL HOLDINGS LLC,04/21/2016
KFS,KINGSWAY FINANCIAL SVCS,04/21/2016
KFY,KORN/FERRY INTERNATIONAL,04/21/2016
KGC,KINROSS GOLD,04/21/2016
KHC,THE KRAFT HEINZ COMPANY CO,04/21/2016
KHI,DEUTSCHE HIGH INCOME TRUST,04/21/2016
KIE,SPDR S&P INSURANCE ETF,04/21/2016
KIM,KIMCO REALTY,04/21/2016
KIN,KINDRED BIOSCIENCES INC.,04/21/2016
KIO,KKR INCOME OPPORTUNITIES F,04/21/2016
KIQ,KELSO TECHNOLOGIES INC,04/21/2016
KKD,KRISPY KREME DOUGHNUTS,04/21/2016
KKR,KKR,04/21/2016
KLD,ISHARES MSCI USA ESG SELEC,04/21/2016
KMB,KIMBERLY-CLARK,04/21/2016
KMF,KAYNE ANDERSON MIDSTREAMEN,04/21/2016
KMG,KMG CHEMICALS,04/21/2016
KMI,KINDER MORGAN,04/21/2016
KMIw,KINDER MORGAN WARRANTS,04/21/2016
KMM,DEUTSCHE MULTI MARKET INCO,04/21/2016
KMT,KENNAMETAL,04/21/2016
KMX,CARMAX,04/21/2016
KN,KNOWLES CORP,04/21/2016
KND,KINDRED HEALTHCARE,04/21/2016
KNL,KNOLL,04/21/2016
KNX,KNIGHT TRANSPORTATION,04/21/2016
KO,COCA-COLA,04/21/2016
KODKwA,EASTMAN KODAK COMP WARRANT,04/21/2016
KODKw,EASTMAN KODAK COMP WARRANT,04/21/2016
KOF,COCA-COLA FEMSA,04/21/2016
KOL,MARKET VECTORS COAL ETF,04/21/2016
KOP,KOPPERS HOLDINGS,04/21/2016
KOS,KOSMOS ENERGY,04/21/2016
KR,KROGER,04/21/2016
KRA,KRATON PERFORMANCE,04/21/2016
KRC,KILROY REALTY,04/21/2016
KRE,SPDR S&P REGIONAL BANKING,04/21/2016
KRG,KITE REALTY GROUP TRUST,04/21/2016
KRO,KRONOS WORLDWIDE,04/21/2016
KRS,PROSHARES SHORT S&P REGION,04/21/2016
KRU,PROSHARES ULTRA S&P REGION,04/21/2016
KS,KAPSTONE PAPER,04/21/2016
KSA,ISHARES SAUDI ARABIA CAPPE,04/21/2016
KSM,DEUTSCHE STRATEGIC MUNI IN,04/21/2016
KSS,KOHL'S,04/21/2016
KST,DEUTSCHE STRATEGIC INCOME,04/21/2016
KSU,KANSAS CITY SOUTHERN,04/21/2016
KT,KT CORPORATION,04/21/2016
KTF,DEUTSCHE MUNICIPAL INCOME,04/21/2016
KTH,CORTS TRUST PECO ENERGY 8,04/21/2016
KTN,CREDIT-ENHANCED CORTS TR 8,04/21/2016
KTP,CORTS TRUST JC PENNEY 7 5/,04/21/2016
KW,KENNEDY-WILSON HOLDINGS,04/21/2016
KWN,KENNEDY WILSON HOLDINGS IN,04/21/2016
KWR,QUAKER CHEMICAL,04/21/2016
KWT,MARKET VECTORS SOLAR ENERG,04/21/2016
KXI,ISHARES S&P GLOBAL CONSUME,04/21/2016
KYE,KAYNE ANDERSON ERGY T R FD,04/21/2016
KYN,KAYNE ANDERSON MLP COMMON,04/21/2016
KYO,KYOCERA,04/21/2016
KZ,KONGZHONG,04/21/2016
L,LOEWS,04/21/2016
LAD,LITHIA MOTORS,04/21/2016
LAQ,ABERDEEN LATIN AMERICA EQU,04/21/2016
LAZ,LAZARD,04/21/2016
LB,L BRANDS INC,04/21/2016
LBF,DEUTSCHE GLOBAL HIGH INCOM,04/21/2016
LBJ,DIREXION DAILY LATIN AMERI,04/21/2016
LBY,LIBBEY,04/21/2016
LC,LENDINGCLUB CORP,04/21/2016
LCI,LANNETT COMPANY,04/21/2016
LCM,ADVENT CLAYMORE ENH GRTH &,04/21/2016
LD,IPATH BLOOMBERG LEAD TR SU,04/21/2016
LDF,LATIN AMERICAN DISCOVERY F,04/21/2016
LDL,LYDALL,04/21/2016
LDP,COHEN & STEERS LTD DUR PRF,04/21/2016
LDR,LANDAUER,04/21/2016
LE,LANDS END INC. COMMON STO,04/21/2016
LEA,LEAR,04/21/2016
LEE,LEE ENTERPRISES,04/21/2016
LEG,LEGGETT & PLATT,04/21/2016
LEI,LUCAS ENERGY,04/21/2016
LEN,LENNAR,04/21/2016
LEN B,LENNAR,04/21/2016
LEO,DREYFUS STRATEGIC MUNICIPA,04/21/2016
LEU,CENTRUS INC,04/21/2016
LF,LEAPFROG ENTERPRISES,04/21/2016
LFC,CHINA LIFE INSURANCE,04/21/2016
LFL,LATAM AIRLINES GROUP,04/21/2016
LG,LACLEDE GROUP,04/21/2016
LGF,LIONS GATE ENTERTAINMENT,04/21/2016
LGI,LAZARD GLB TOTAL RETURN &,04/21/2016
LGL,LGL GROUP,04/21/2016
LGLw,LGL GROUP INC WS,04/21/2016
LH,LABORATORY CORPORATION,04/21/2016
LHO,LASALLE HOTEL PROPERTIES,04/21/2016
LII,LENNOX INTERNATIONAL,04/21/2016
LIT,GLOBAL X LITHIUM ETF,04/21/2016
LKQ,LKQ,04/21/2016
LL,LUMBER LIQUIDATORS,04/21/2016
LLL,L-3 COMMUNICATIONS,04/21/2016
LLY,ELI LILLY,04/21/2016
LM,LEGG MASON,04/21/2016
LMT,LOCKHEED MARTIN,04/21/2016
LNC,LINCOLN NATIONAL,04/21/2016
LNCw,LINCOLN NATIONAL CORP,04/21/2016
LND,BRASILAGRO - CIA BRAS,04/21/2016
LNG,CHENIERE ENERGY,04/21/2016
LNN,LINDSAY,04/21/2016
LNT,ALLIANT ENERGY,04/21/2016
LOB,LIVE OAK BANCSHARES INC.,04/21/2016
LOR,LAZARD WORLD DIVIDEND & IN,04/21/2016
LOV,SPARK NETWORKS,04/21/2016
LOW,LOWE'S COMPANIES,04/21/2016
LPG,DORIAN LPG LTD,04/21/2016
LPI,LAREDO PETROLEUM HOLDINGS,04/21/2016
LPL,LG DISPLAY COMPANY,04/21/2016
LPT,LIBERTY PROPERTY TRUST,04/21/2016
LPX,LOUISIANA-PACIFIC,04/21/2016
LQ,LA QUINTA HOLDINGS INC,04/21/2016
LQD,ISHARES IBOXX $ INVEST GRA,04/21/2016
LRN,K12,04/21/2016
LSC,ELEMENTS S&P CTI ETN,04/21/2016
LSG,LAKE SHORE GOLD CORP,04/21/2016
LTC,LTC PROPERTIES,04/21/2016
LTL,PROSHARES ULTRA TELECOMMUN,04/21/2016
LTS,LADENBURG THALMAN,04/21/2016
LUB,LUBY'S,04/21/2016
LUK,LEUCADIA NATIONAL,04/21/2016
LUV,SOUTHWEST AIRLINES,04/21/2016
LUX,LUXOTTICA GROUP,04/21/2016
LVL,GUGGENHEIM S&P GLOBAL DIVI,04/21/2016
LVS,LAS VEGAS SANDS,04/21/2016
LWC,SPDR BARCLAYS CAPITAL LONG,04/21/2016
LXK,LEXMARK INTERNATIONAL,04/21/2016
LXP,LEXINGTON REALTY,04/21/2016
LXU,LSB INDUSTRIES,04/21/2016
LYB,LYONDELLBASELL INDUSTRIES,04/21/2016
LYG,LLOYDS BANKING GROUP,04/21/2016
LYV,LIVE NATION ENTERTAINMENT,04/21/2016
LZB,LA-Z-BOY,04/21/2016
M,MACY'S,04/21/2016
MA,MASTERCARD,04/21/2016
MAA,MID-AMERICA,04/21/2016
MAB,EV MA MUNICIPAL BOND COMMO,04/21/2016
MAC,MACERICH,04/21/2016
MAN,MANPOWERGROUP,04/21/2016
MAR,MARRIOT INTERNATIONAL CLAS,04/21/2016
MAS,MASCO,04/21/2016
MAT,MATTEL,04/21/2016
MAV,PIONEER MUNI HIGH INC ADV,04/21/2016
MB,MINDBODY INC CLASS A,04/21/2016
MBB,ISHARES BARCLAYS MBS BOND,04/21/2016
MBG,SPDR BARCLAYS CAP MORTGAGE,04/21/2016
MBI,MBIA,04/21/2016
MBT,MOBILE TELESYSTEMS,04/21/2016
MC,MOELIS & COMPANY,04/21/2016
MCA,BLACKROCK MUNIYIELD CALI Q,04/21/2016
MCC,MEDLEY CAPITAL,04/21/2016
MCD,MCDONALD'S,04/21/2016
MCF,CONTANGO OIL & GAS,04/21/2016
MCI,BABSON CAPITAL CORP INVEST,04/21/2016
MCK,MCKESSON,04/21/2016
MCN,MADISON COVERED CALL & EQU,04/21/2016
MCO,MOODY'S,04/21/2016
MCQ,MEDLEY CAPITAL CORPORATION,04/21/2016
MCR,MFS CHARTER INCOME COMMON,04/21/2016
MCS,MARCUS,04/21/2016
MCV,MEDLEY CAPITAL CORP,04/21/2016
MCX,MEDLEY CAPITAL CORP,04/21/2016
MCY,MERCURY GENERAL,04/21/2016
MCZ,MAD CATZ INTERACTIVE,04/21/2016
MD,MEDNAX,04/21/2016
MDC,M.D.C. HOLDINGS,04/21/2016
MDD,SPDR S&P INTERNATIONAL MID,04/21/2016
MDGNw,MEDGENICS INC.,04/21/2016
MDM,MOUNTAIN PROVINCE DIAMONDS,04/21/2016
MDP,MEREDITH,04/21/2016
MDR,MCDERMOTT INTERNATIONAL,04/21/2016
MDT,MEDTRONIC PLC,04/21/2016
MDU,MDU RESOURCES GROUP,04/21/2016
MDY,SPDR S&P MIDCAP 400,04/21/2016
MED,MEDIFAST,04/21/2016
MEG,MEDIA GENERAL,04/21/2016
MEI,METHODE ELECTRONICS,04/21/2016
MEN,BLACKROCK MUNIENHANCED COM,04/21/2016
MEP,MIDCOAST ENERGY PARTNERS L,04/21/2016
MES,MARKET VECTORS GULF STATES,04/21/2016
MET,METLIFE,04/21/2016
MFA,MFA FINANCIAL,04/21/2016
MFC,MANULIFE FINANCIAL,04/21/2016
MFD,MAC/FIRST GLB INFRASTRUCTU,04/21/2016
MFG,MIZUHO FINANCIAL GROUP,04/21/2016
MFL,BLACKROCK MUNIHOLDINGS INV,04/21/2016
MFM,MFS MUNICIPAL INCOME COMMO,04/21/2016
MFO,MFA FINANCIAL INC,04/21/2016
MFS,MANITOWOC FOODSERVICE INC,04/21/2016
MFT,BLACKROCK MUNIYIELD INV QL,04/21/2016
MFV,MFS SPECIAL VALUE TRUST CO,04/21/2016
MG,MISTRAS GROUP,04/21/2016
MGA,MAGNA INTERNATIONAL,04/21/2016
MGC,VANGUARD MEGA CAP ETF,04/21/2016
MGF,MFS GOVERNMENT MARKETS INC,04/21/2016
MGH,MINCO GOLD,04/21/2016
MGI,MONEYGRAM INTERNATIONAL,04/21/2016
MGK,CRSP US MEGA CAP GROWTH IN,04/21/2016
MGM,MGM RESORTS INTERNATIONAL,04/21/2016
MGN,MINES MANAGEMENT,04/21/2016
MGP,MGM GROWTH PROPERTIES LLC,04/21/2016
MGR,AFFILIATED MANAGERS GROUP,04/21/2016
MGT,MGT CAPITAL INVESTMENTS,04/21/2016
MGU,MACQUARIE GLB INFRAST TR F,04/21/2016
MGV,CRSP US MEGA CAP VALUE IND,04/21/2016
MHD,BLACKROCK MUNIHOLDINGS FUN,04/21/2016
MHE,BLACKROCK MASSACHUSETTS TA,04/21/2016
MHF,WESTERN ASSET MUNI HIGH IN,04/21/2016
MHG,MARINE HARVEST ASA,04/21/2016
MHH,MASTECH HOLDINGS,04/21/2016
MHI,PIONEER MUNICIPAL HIGH INC,04/21/2016
MHK,MOHAWK INDUSTRIES,04/21/2016
MHN,BLACKROCK MUNIHLDS NY QLTY,04/21/2016
MHO,M/I HOMES,04/21/2016
MHY,WESTERN ASSET MANAGED HIGH,04/21/2016
